state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,20/08/2026,2369,2390,2369
Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,20/08/2026,2445,2445,2445
Andhra Pradesh,Kakinada,Samalkot APMC,Paddy(Common),Paddy,FAQ,20/08/2026,2369,2380,2369
Andhra Pradesh,Palnadu,Narasaraopet APMC,Black Gram(Urd Beans)(Whole),Black Gram (Whole),FAQ,20/08/2026,8500,8500,8500
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,20/08/2026,7400,7600,7500
Andhra Pradesh,Ananthapuramu,Kalyandurg APMC,Groundnut,Local,Grade Range-1,20/08/2026,8000,8500,8300
Andhra Pradesh,Palnadu,Narasaraopet APMC,Red gram/Arhar/Tur(whole),Local,FAQ,20/08/2026,8000,8000,8000
Andhra Pradesh,Palnadu,Narasaraopet APMC,Paddy(Common),Paddy,FAQ,20/08/2026,3000,3000,3000
Andhra Pradesh,Srikakulam,Amadalavalasa APMC,Paddy(Common),Paddy,FAQ,20/08/2026,2369,2369,2369
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,20/08/2026,2369,2390,2375
Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,20/08/2026,2800,2800,2800
Andhra Pradesh,NTR,Mylavaram APMC,Paddy(Common),1001,FAQ,20/08/2026,2369,2369,2369
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,20/08/2026,2361,2369,2365
Andhra Pradesh,NTR,Mylavaram APMC,Maize,Hybrid,Local,20/08/2026,2400,2400,2400
Andhra Pradesh,Markapuram,Markapur APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,20/08/2026,5600,5600,5600
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Green Gram(Moong)(Whole),Local,Local,20/08/2026,8748,8768,8758
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,20/08/2026,6500,7500,7000
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,20/08/2026,3616,5700,4680
Andhra Pradesh,Ananthapuramu,Singanamala APMC,Groundnut,Local,Grade Range-1,20/08/2026,6600,7800,7200
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley APMC,Millets,Millets,Grade Range-1,20/08/2026,3500,4000,3800
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,20/08/2026,2369,2389,2379
Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,20/08/2026,2369,2380,2369
Andhra Pradesh,Palnadu,Narasaraopet APMC,Rice,B P T,FAQ,20/08/2026,6000,6000,6000
Andhra Pradesh,Nandyal,Allagadda APMC,Maize,Local,FAQ,20/08/2026,2000,2250,2150
Andhra Pradesh,Eluru,Polavaram APMC,Maize,Local,Local,20/08/2026,2410,2410,2410
Andhra Pradesh,Palnadu,Narasaraopet APMC,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,20/08/2026,6000,6000,6000
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,20/08/2026,6000,6000,6000
Andhra Pradesh,Palnadu,Narasaraopet APMC,Green Gram(Moong)(Whole),Local (Whole),FAQ,20/08/2026,7000,7000,7000
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Groundnut,Local,Local,20/08/2026,6500,6800,6650
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,20/08/2026,8100,8200,8200
Andhra Pradesh,Ananthapuramu,Gooti APMC,Cotton,Bramha,Grade Range-1,20/08/2026,4000,9929,9570
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Banana,Karpura,Local,20/08/2026,1600,1700,1650
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,20/08/2026,2500,2600,2600
Andhra Pradesh,YSR Kadapa,Badvel APMC,Paddy(Common),Masuri,Local,20/08/2026,2380,2460,2420
Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,20/08/2026,2480,2480,2480
Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,20/08/2026,2400,2500,2450
Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,20/08/2026,2369,2369,2369
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,20/08/2026,2800,2800,2800
Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,20/08/2026,2369,2380,2379
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,20/08/2026,2369,2389,2379
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,20/08/2026,2400,2600,2500
Andhra Pradesh,Eluru,Nuzvid APMC,Maize,Local,FAQ,20/08/2026,2500,2500,2500
Andhra Pradesh,NTR,Mylavaram APMC,Cotton,Bunny,Local,20/08/2026,7100,7100,7100
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Mango,Other,Local,20/08/2026,2400,2600,2500
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,20/08/2026,15000,22000,19500
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,20/08/2026,2550,2550,2550
Andhra Pradesh,Chittor,S.R.Puram APMC,Gur(Jaggery),NO 3,Local,20/08/2026,1700,2050,1900
Andhra Pradesh,Ananthapuramu,Rapthadu APMC,Ground Nut Seed,Ground Nut Seed,Grade Range-1,20/08/2026,9800,11800,10800
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Paddy(Common),Samba Masuri,Local,20/08/2026,2369,2369,2369
Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,20/08/2026,2500,2570,2550
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Paddy(Common),Paddy Medium,Local,20/08/2026,2300,2600,2450
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,20/08/2026,2349,2369,2359
Andhra Pradesh,Vijayanagaram,Chipurupalli APMC,Maize,Local,FAQ,20/08/2026,4800,4800,4800
Andhra Pradesh,Prakasam,Santhamaguluru APMC,Maize,Hybrid,FAQ,20/08/2026,2400,2480,2450
