state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Srikakulam,Kanchili APMC,Paddy(Common),1001,FAQ,24/08/2026,2400,2400,2400
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,24/08/2026,2364,2369,2365
Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,24/08/2026,2369,2400,2389
Andhra Pradesh,Kakinada,Samalkot APMC,Paddy(Common),Paddy,FAQ,24/08/2026,2339,2390,2339
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,FAQ,24/08/2026,2369,2389,2379
Andhra Pradesh,YSR Kadapa,Simhadhripuram APMC,Maize,Hybrid/Local,FAQ,24/08/2026,2100,2400,2300
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,24/08/2026,8100,8200,8200
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,24/08/2026,17000,28000,25000
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,24/08/2026,2550,2550,2550
Andhra Pradesh,NTR,Tiruvuru APMC,Dry Chillies,Dry Chillies,Local,24/08/2026,21000,21000,21000
Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,24/08/2026,2440,2440,2440
Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,24/08/2026,2800,2800,2800
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,24/08/2026,2800,2800,2800
Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),1001,FAQ,24/08/2026,2369,2389,2379
Andhra Pradesh,Prakasam,Addanki APMC,Maize,Local,FAQ,24/08/2026,2400,2450,2430
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,24/08/2026,6500,7500,7000
Andhra Pradesh,Bapatla,Parchur APMC,Cotton,Other,Local,24/08/2026,700,8000,7500
Andhra Pradesh,Guntur,Phirangipuram APMC,Cotton,Cotton (Unginned),Local,24/08/2026,7600,8700,8100
Andhra Pradesh,Markapuram,Yerragondapalem APMC,Cotton,170-C2  (Ginned),FAQ,24/08/2026,7700,7700,7700
Andhra Pradesh,YSR Kadapa,Siddavatam APMC,Banana,Medium,Grade B,24/08/2026,1500,1700,1600
Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,24/08/2026,2480,2480,2480
