state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Anakapally,Yellamanchili APMC,Paddy(Common),1001,Local,30/08/2026,2390,2450,2400
Andhra Pradesh,Kakinada,Peddapuram APMC,Paddy(Common),1001,FAQ,30/08/2026,2369,2390,2369
Andhra Pradesh,Srikakulam,Jalumuru APMC,Paddy(Common),1121,FAQ,30/08/2026,2369,2369,2369
Andhra Pradesh,Srikakulam,Palasa APMC,Paddy(Common),Common,FAQ,30/08/2026,2369,2369,2369
Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,30/08/2026,2800,2800,2800
Andhra Pradesh,Prakasam,Santhamaguluru APMC,Maize,Hybrid,FAQ,30/08/2026,2400,2480,2450
Andhra Pradesh,Tirupathi,Venkatagiri APMC,Black Gram(Urd Beans)(Whole),Local,FAQ,30/08/2026,7300,8000,7700
Andhra Pradesh,Tirupathi,Venkatagiri APMC,Groundnut,Balli/Habbu,FAQ,30/08/2026,5400,7200,6500
Andhra Pradesh,Guntur,Phirangipuram APMC,Cotton,Cotton (Unginned),Local,30/08/2026,7400,8700,8100
Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Fish,Katla (Small),FAQ,30/08/2026,9900,10000,9900
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Paddy(Common),1001,Local,30/08/2026,2349,2369,2359
Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,30/08/2026,2445,2445,2445
Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,30/08/2026,2500,2580,2550
Andhra Pradesh,NTR,Tiruvuru APMC,Paddy(Common),Sona,Local,30/08/2026,2800,2800,2800
Andhra Pradesh,YSR Kadapa,Simhadhripuram APMC,Maize,Hybrid/Local,FAQ,30/08/2026,2100,2400,2250
Andhra Pradesh,Eluru,Polavaram APMC,Maize,Local,Local,30/08/2026,2410,2410,2410
Andhra Pradesh,Prakasam,Kondapi APMC,Bengal Gram(Gram)(Whole),Average (Whole),Local,30/08/2026,5500,6000,5750
Andhra Pradesh,Ananthapuramu,Guntakal APMC,Bengal Gram(Gram)(Whole),Gulabi,Local,30/08/2026,6000,6200,6100
Andhra Pradesh,Markapuram,Podili APMC,Red gram/Arhar/Tur(whole),Arhar (Whole),FAQ,30/08/2026,8000,8200,8100
Andhra Pradesh,Anakapally,Anakapally APMC,Gur(Jaggery),Anakapalli,Grade Range-2,30/08/2026,5580,5580,5580
Andhra Pradesh,Annamayya,Piler APMC,Gur(Jaggery),NO 3,Local,30/08/2026,8600,9800,9200
Andhra Pradesh,Annamayya,Mulakalacheruvu APMC,Tomato,Local,FAQ,30/08/2026,1100,1800,1500
Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),1001,FAQ,30/08/2026,2369,2389,2379
Andhra Pradesh,Srikakulam,Etcherla APMC,Paddy(Common),1121,FAQ,30/08/2026,2369,2369,2369
Andhra Pradesh,Palnadu,Rajupalem APMC,Paddy(Common),Common,Non-FAQ,30/08/2026,2100,2100,2100
Andhra Pradesh,Eluru,Kaikaluru APMC,Paddy(Common),MTU-1001,Local,30/08/2026,2440,2440,2440
Andhra Pradesh,Kakinada,Samalkot APMC,Paddy(Common),Paddy,FAQ,30/08/2026,2369,2390,2369
Andhra Pradesh,SPSR Nellore,Udayagiri APMC,Paddy(Common),Paddy,Local,30/08/2026,2444,2464,2454
Andhra Pradesh,NTR,Nandigama APMC,Maize,Hybrid,Grade Range-1,30/08/2026,2340,2340,2340
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Green Gram(Moong)(Whole),Local,Local,30/08/2026,8748,8768,8758
Andhra Pradesh,Markapuram,Markapur APMC,Cotton,Desi,FAQ,30/08/2026,8000,8000,8000
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Banana,Karpura,Local,30/08/2026,1550,1650,1600
Andhra Pradesh,Tirupathi,Pakala APMC,Gur(Jaggery),NO 3,Local,30/08/2026,2900,2900,2900
Andhra Pradesh,NTR,Tiruvuru APMC,Dry Chillies,Dry Chillies,Local,30/08/2026,21000,21000,21000
Andhra Pradesh,Dr.B.R.A.Konaseema,Mummidivaram APMC,Prawn,Prawn-White Prawn,FAQ,30/08/2026,20000,21000,20000
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,30/08/2026,2362,2369,2366
Andhra Pradesh,Krishna,Gannavaram APMC,Paddy(Common),1001,Local,30/08/2026,2400,2400,2400
Andhra Pradesh,Prakasam,Kandukur APMC,Paddy(Common),Other,Local,30/08/2026,2380,2450,2400
Andhra Pradesh,Srikakulam,Etcherla APMC,Maize,Deshi White,Local,30/08/2026,2400,2400,2400
Andhra Pradesh,NTR,Tiruvuru APMC,Maize,Hybrid,Local,30/08/2026,2400,2400,2400
Andhra Pradesh,Nandyal,Koilkunta APMC,Jowar(Sorghum),Jowar ( White),FAQ,30/08/2026,2900,3300,3100
Andhra Pradesh,Krishna,Gannavaram APMC,Black Gram(Urd Beans)(Whole),Desi,Local,30/08/2026,8200,8200,8200
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Mango,Other,Local,30/08/2026,2350,2450,2400
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Ragi(Finger Millet),Local,Local,30/08/2026,5000,5000,5000
Andhra Pradesh,Srikakulam,Palasa APMC,Cashewnuts,320 Counts,Local,30/08/2026,14000,14000,14000
Andhra Pradesh,Anakapally,Payakaraopeta APMC,Cashewnuts,Local(Raw),Local,30/08/2026,10000,11000,10500
Andhra Pradesh,Annamayya,Somala APMC,Tomato,Tomato,FAQ,30/08/2026,1200,1800,1500
Andhra Pradesh,SPSR Nellore,Sarvepalli APMC,Lime,Lime,Grade A,30/08/2026,7000,11500,9000
Andhra Pradesh,NTR,Nandigama APMC,Wood,Subabul,Grade Range-1,30/08/2026,510,510,510
Andhra Pradesh,Kakinada,Prattipadu APMC,Paddy(Common),1001,FAQ,30/08/2026,2369,2380,2379
Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,30/08/2026,2369,2400,2389
Andhra Pradesh,NTR,Vijayawada APMC,Paddy(Common),1001,Local,30/08/2026,2369,2369,2369
Andhra Pradesh,NTR,Nandigama APMC,Paddy(Common),B P T,Grade Range-1,30/08/2026,2340,2340,2340
Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,30/08/2026,2400,2500,2450
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,30/08/2026,2369,2389,2379
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,30/08/2026,2369,2390,2375
Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,30/08/2026,2369,2380,2369
Andhra Pradesh,Tirupathi,Venkatagiri APMC,Paddy(Common),MTU-1010,FAQ,30/08/2026,2350,2400,2370
Andhra Pradesh,Srikakulam,Narasannapet APMC,Paddy(Common),Paddy,FAQ,30/08/2026,2369,2369,2369
Andhra Pradesh,NTR,Tiruvuru APMC,Rice,Sona,Local,30/08/2026,5000,5000,5000
Andhra Pradesh,Markapuram,Yerragondapalem APMC,Cotton,170-C2  (Ginned),FAQ,30/08/2026,7700,7700,7700
Andhra Pradesh,Kakinada,Tuni APMC,Cashewnuts,Local(Raw),FAQ,30/08/2026,13000,13000,13000
Andhra Pradesh,Annamayya,Madanapalli APMC,Tomato,Local,FAQ,30/08/2026,2200,2900,2700
Andhra Pradesh,NTR,Nandigama APMC,Dry Chillies,Dry Chillies,Grade Range-1,30/08/2026,22100,22100,22100
Andhra Pradesh,Dr.B.R.A.Konaseema,Razole APMC,Coconut,Medium,FAQ,30/08/2026,15600,16000,15600
Andhra Pradesh,Markapuram,Kanigiri APMC,Red gram/Arhar/Tur(whole),(Whole),Local,30/08/2026,8600,8800,8700
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Cauliflower,Cauliflower,Local,30/08/2026,400,3000,1700
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Guar,Gwar,Local,30/08/2026,900,8000,4450
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Tomato,Tomato,Local,30/08/2026,900,2500,1700
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Carrot,Carrot,Local,30/08/2026,1000,5000,3000
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Cucumbar(Kheera),Cucumbar,Local,30/08/2026,500,3000,1750
Gujarat,Navsari,Navsari APMC,Pegeon Pea(Arhar Fali),Pigeon Pea (Arhar Fali),Local,30/08/2026,7000,7500,7250
Gujarat,Amreli,Damnagar APMC,Lemon,Lemon,Local,30/08/2026,2500,2500,2500
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Lemon,Other,Local,30/08/2026,1000,8000,4500
Gujarat,Navsari,Navsari APMC,Brinjal,Brinjal,Local,30/08/2026,1000,2500,1750
Gujarat,Ahmedabad,Mandal APMC,Red gram/Arhar/Tur(whole),Arhar (Whole),Local,30/08/2026,6255,7450,7000
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Water Melon,Water Melon,Local,30/08/2026,300,1000,650
Gujarat,Amreli,Damnagar APMC,Guar,Gwar,Local,30/08/2026,5000,5000,5000
Gujarat,Navsari,Navsari APMC,Tomato,Tomato,Grade A,30/08/2026,1000,2000,1500
Gujarat,Navsari,Navsari APMC,Green Chilli,Green Chilly,Local,30/08/2026,2000,5000,3500
Gujarat,Amreli,Damnagar APMC,Ginger(Green),Green Ginger,Local,30/08/2026,8000,8000,8000
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Cabbage,Cabbage,Local,30/08/2026,1000,2700,1850
Gujarat,Navsari,Navsari APMC,Long Melon(Kakri),Long Melon (Kakri),Local,30/08/2026,1000,1500,1250
Gujarat,Navsari,Navsari APMC,Banana,Banana - Ripe,Local,30/08/2026,1500,2500,2000
Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,Potato,Potato,Local,30/08/2026,700,1300,1000
