state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price
Andhra Pradesh,Kakinada,Jaggampet APMC,Paddy(Common),Common,FAQ,18/08/2026,2369,2380,2369
Andhra Pradesh,Prakasam,Santhamaguluru APMC,Maize,Hybrid,FAQ,18/08/2026,2400,2480,2450
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Groundnut,Local,Local,18/08/2026,6500,6800,6650
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Grade Range-1,18/08/2026,17000,27500,24300
Andhra Pradesh,Ananthapuramu,Gooti APMC,Cotton,Bramha,Grade Range-1,18/08/2026,4419,9999,7480
Andhra Pradesh,Bapatla,Vemuru APMC,Maize,Hybrid/Local,Grade Range-1,18/08/2026,2001,2410,2401
Andhra Pradesh,Kakinada,Kakinada (Urban) APMC,Paddy(Common),Common,FAQ,18/08/2026,2369,2390,2375
Andhra Pradesh,YSR Kadapa,Siddavatam APMC,Papaya,Papaya,Grade B,18/08/2026,1300,1500,1400
Andhra Pradesh,YSR Kadapa,Siddavatam APMC,Banana,Medium,Grade B,18/08/2026,1500,1700,1600
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Groundnut,Local,FAQ,18/08/2026,7400,7600,7500
Andhra Pradesh,Eluru,Polavaram APMC,Maize,Local,Local,18/08/2026,2420,2420,2420
Andhra Pradesh,Sri Sathya Sai,Gorantla  APMC,Maize,Hybrid/Local,FAQ,18/08/2026,2000,2400,2200
Andhra Pradesh,Tirupathi,Srikalahasti APMC,Paddy(Common),Paddy Medium,Local,18/08/2026,2300,2600,2450
Andhra Pradesh,Palnadu,Gurazala APMC,Chili Red,Red,Local,18/08/2026,15000,22000,19500
Andhra Pradesh,Prakasam,Maddipadu APMC,Bajra(Pearl Millet/Cumbu),Bold,FAQ,18/08/2026,2550,2550,2550
Andhra Pradesh,Prakasam,Maddipadu APMC,Paddy(Common),B P T,FAQ,18/08/2026,2500,2500,2500
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Paddy(Common),Samba Masuri,Local,18/08/2026,2369,2369,2369
Andhra Pradesh,Alluri Sitharama Raju,Chintapally APMC,Groundnut,Local,FAQ,18/08/2026,6500,7500,7000
Andhra Pradesh,Vijayanagaram,Chipurupalli APMC,Maize,Local,FAQ,18/08/2026,4800,4800,4800
Andhra Pradesh,Dr.B.R.A.Konaseema,Razole APMC,Coconut,Medium,FAQ,18/08/2026,15400,15500,15400
Andhra Pradesh,Polavaram,Rampachodvaram APMC,Paddy(Common),1001,Grade Range-2,18/08/2026,2369,2389,2379
Andhra Pradesh,Nandyal,Koilkunta APMC,Jowar(Sorghum),Jowar ( White),FAQ,18/08/2026,3000,3400,3200
Andhra Pradesh,East Godavari,Mandapeta APMC,Paddy(Common),1001,FAQ,18/08/2026,2369,2400,2389
Andhra Pradesh,Vijayanagaram,Kothavalasa APMC,Paddy(Common),1001,Local,18/08/2026,2369,2369,2369
Andhra Pradesh,Eluru,Polavaram APMC,Paddy(Common),1001,Local,18/08/2026,2445,2445,2445
Andhra Pradesh,Dr.B.R.A.Konaseema,Amalapuram APMC,Paddy(Common),1001,FAQ,18/08/2026,2369,2468,2369
Andhra Pradesh,Prakasam,Santhamaguluru APMC,Paddy(Common),B P T,FAQ,18/08/2026,2500,2570,2550
Andhra Pradesh,Bapatla,Chirala APMC,Paddy(Common),B P T,Local,18/08/2026,2400,2500,2450
Andhra Pradesh,Ananthapuramu,Gooti APMC,Red gram/Arhar/Tur(whole),Local,Grade Range-1,18/08/2026,4600,6500,5800
Andhra Pradesh,Kakinada,Pithapuram APMC,Paddy(Common),B P T,FAQ,18/08/2026,2369,2389,2379
Andhra Pradesh,Alluri Sitharama Raju,Araku Valley APMC,Turmeric,Finger,Grade Range-2,18/08/2026,11000,12000,11500
Andhra Pradesh,Markapuram,Podili APMC,Red gram/Arhar/Tur(whole),Arhar (Whole),FAQ,18/08/2026,8000,8200,8100
Andhra Pradesh,Palnadu,Rompicherla APMC,Maize,Hybrid/Local,FAQ,18/08/2026,2300,2400,2350
Andhra Pradesh,Kakinada,Sampara (Kakinada Rural) APMC,Paddy(Common),1001,FAQ,18/08/2026,2369,2389,2379
Andhra Pradesh,Nandyal,Atmakur (Nandyal District) APMC,Paddy(Common),Sona,FAQ,18/08/2026,2400,2400,2400
Andhra Pradesh,Ananthapuramu,Gooti APMC,Groundnut,Local,Grade Range-1,18/08/2026,3199,5870,4900
Andhra Pradesh,Prakasam,Maddipadu APMC,Bengal Gram(Gram)(Whole),Gulabi,FAQ,18/08/2026,5900,5900,5900
Andhra Pradesh,Visakhapatnam,Bhimunipatnam APMC,Ragi(Finger Millet),Local,Local,18/08/2026,5000,5000,5000
Andhra Pradesh,Prakasam,Darsi APMC,Cotton,Desi,Local,18/08/2026,8100,8200,8200
Andhra Pradesh,Prakasam,Darsi APMC,Paddy(Common),B P T,Local,18/08/2026,2350,2400,2400
Andhra Pradesh,Kakinada,Karapa APMC,Paddy(Common),1001,FAQ,18/08/2026,2365,2369,2367
Andhra Pradesh,Srikakulam,Kothabommali APMC,Paddy(Common),Paddy,Local,18/08/2026,2800,2800,2800
Andhra Pradesh,Chittor,S.R.Puram APMC,Gur(Jaggery),NO 3,Local,18/08/2026,1750,2100,1950
Andhra Pradesh,Sri Sathya Sai,Penukonda APMC,Maize,Hybrid/Local,FAQ,18/08/2026,2400,2600,2500
